pbs position pO mt rep
-0.0038433854500471583 249.0 0.0 3.0 1.0
-0.0038433854500471583 1253.0 0.0 3.0 1.0
-0.000880772732166208 2128.0 4.0 3.0 1.0
-0.0038433854500471583 2369.0 0.0 3.0 1.0
-0.0038433854500471583 3059.0 0.0 3.0 1.0
-0.000880772732166208 3751.0 0.0 3.0 1.0
-0.006313786425048623 3988.0 5.0 3.0 1.0
-0.0038433854500471583 4064.0 0.0 3.0 1.0
-0.0027357115746935354 4320.0 4.0 3.0 1.0
-0.000880772732166208 4911.0 5.0 3.0 1.0
-0.0038433854500471583 5120.0 0.0 3.0 1.0
-0.0027357115746935354 5144.0 4.0 3.0 1.0
0.022153578984648585 5524.0 4.0 3.0 1.0
-0.000880772732166208 6590.0 4.0 3.0 1.0
-0.0038433854500471583 7144.0 0.0 3.0 1.0
-0.0038433854500471583 7384.0 0.0 3.0 1.0
-0.0038433854500471583 7873.0 0.0 3.0 1.0
0.00403564820142166 7899.0 5.0 3.0 1.0
-0.004955550875792385 8217.0 4.0 3.0 1.0
-0.0038433854500471583 8332.0 0.0 3.0 1.0
-0.0038433854500471583 8596.0 0.0 3.0 1.0
-0.0038433854500471583 8679.0 0.0 3.0 1.0
-0.0038433854500471583 8895.0 0.0 3.0 1.0
-0.004002328604358265 9370.0 7.0 3.0 1.0
-0.0038433854500471583 9576.0 0.0 3.0 1.0
-0.0038433854500471583 9897.0 0.0 3.0 1.0
-0.0038433854500471583 10595.0 0.0 3.0 1.0
-0.0038433854500471583 11040.0 0.0 3.0 1.0
-0.0038433854500471583 11192.0 0.0 3.0 1.0
-0.0038433854500471583 11318.0 0.0 3.0 1.0
-0.0038433854500471583 11514.0 0.0 3.0 1.0
-0.0038433854500471583 11572.0 0.0 3.0 1.0
0.02369390852017749 11599.0 4.0 3.0 1.0
-0.000880772732166208 11698.0 4.0 3.0 1.0
-0.004955550875792385 11974.0 4.0 3.0 1.0
-0.0038433854500471583 12432.0 0.0 3.0 1.0
-0.0038433854500471583 12595.0 0.0 3.0 1.0
-0.0027357115746935354 13122.0 4.0 3.0 1.0
-0.004955550875792385 13545.0 4.0 3.0 1.0
-0.0038433854500471583 13818.0 0.0 1.0 1.0
-0.0038433854500471583 15300.0 0.0 3.0 1.0
-0.0038433854500471583 15384.0 0.0 3.0 1.0
-0.0038433854500471583 16325.0 0.0 3.0 1.0
-0.0038433854500471583 16371.0 0.0 3.0 1.0
0.02369390852017749 16908.0 4.0 3.0 1.0
-0.000880772732166208 16936.0 4.0 3.0 1.0
0.022153578984648585 17240.0 5.0 3.0 1.0
-0.0038433854500471583 17693.0 0.0 3.0 1.0
-0.0038433854500471583 17792.0 0.0 3.0 1.0
-0.0027357115746935354 17955.0 4.0 3.0 1.0
-0.0038433854500471583 18252.0 0.0 3.0 1.0
0.02369390852017749 18379.0 4.0 3.0 1.0
-0.000880772732166208 18863.0 4.0 3.0 1.0
-0.0038433854500471583 19145.0 0.0 3.0 1.0
-0.0038433854500471583 19202.0 0.0 3.0 1.0
-0.0027357115746935354 19794.0 4.0 3.0 1.0
-0.0038433854500471583 20106.0 0.0 3.0 1.0
0.02369390852017749 20231.0 0.0 3.0 1.0
-0.0038433854500471583 20417.0 0.0 3.0 1.0
-0.0038433854500471583 21637.0 0.0 3.0 1.0
-0.0027357115746935354 21638.0 4.0 3.0 1.0
-0.0038433854500471583 22290.0 0.0 3.0 1.0
-0.0038433854500471583 22929.0 0.0 3.0 1.0
-0.0027357115746935354 23544.0 0.0 3.0 1.0
-0.030337794257518827 23798.0 5.0 3.0 1.0
-0.0273973466778015 24168.0 7.0 3.0 1.0
-0.0027357115746935354 25007.0 4.0 3.0 1.0
-0.0027357115746935354 25312.0 4.0 3.0 1.0
