pbs position pO mt rep
-0.051150960722283076 120.0 0.0 3.0 1.0
-0.0003812195821619943 261.0 0.0 3.0 1.0
-0.0003812195821619943 281.0 0.0 3.0 1.0
-0.0003812195821619943 522.0 4.0 3.0 1.0
-0.0010903013421953642 1273.0 0.0 3.0 1.0
-0.00036833466352279715 1582.0 0.0 3.0 1.0
-0.00036833466352279715 1633.0 0.0 3.0 1.0
-0.051150960722283076 1765.0 0.0 3.0 1.0
8.776699130427258e-05 1822.0 0.0 3.0 1.0
8.776699130427258e-05 2258.0 0.0 3.0 1.0
-0.00036833466352279715 2364.0 4.0 3.0 1.0
-0.00036833466352279715 2605.0 0.0 3.0 1.0
-0.00036833466352279715 2777.0 0.0 3.0 1.0
-0.00036833466352279715 2916.0 0.0 3.0 1.0
-0.04513831265539127 3144.0 0.0 3.0 1.0
-0.04513831265539127 3220.0 0.0 3.0 1.0
-0.04513831265539127 3353.0 0.0 3.0 1.0
-0.04513831265539127 3563.0 0.0 3.0 1.0
0.00415169510311995 3708.0 0.0 3.0 1.0
-0.04513831265539127 3847.0 0.0 3.0 1.0
-0.0435555878200058 4451.0 0.0 3.0 1.0
0.05555999500200109 4661.0 4.0 3.0 1.0
-0.0435555878200058 4720.0 0.0 3.0 1.0
0.005902131248421982 4783.0 4.0 3.0 1.0
-0.0435555878200058 4853.0 0.0 3.0 1.0
-0.0435555878200058 5070.0 0.0 3.0 1.0
0.0 5205.0 4.0 3.0 1.0
0.0 5239.0 4.0 3.0 1.0
-0.008332590103494821 5334.0 7.0 3.0 1.0
-0.0435555878200058 5397.0 4.0 3.0 1.0
-0.0435555878200058 5429.0 0.0 3.0 1.0
-0.0435555878200058 5708.0 0.0 3.0 1.0
-0.0435555878200058 5851.0 0.0 3.0 1.0
-0.0435555878200058 6038.0 0.0 3.0 1.0
-0.0435555878200058 6508.0 0.0 3.0 1.0
-0.0435555878200058 6797.0 0.0 3.0 1.0
-0.0435555878200058 6815.0 0.0 3.0 1.0
0.01416191089856808 6833.0 4.0 3.0 1.0
-0.00016923337443676138 7074.0 4.0 3.0 1.0
-0.0435555878200058 7155.0 0.0 3.0 1.0
0.01416191089856808 7192.0 4.0 3.0 1.0
-0.0435555878200058 7296.0 0.0 3.0 1.0
