pbs position pO mt rep
0.04097567782859382 303.0 0.0 3.0 1.0
0.04159104923857075 3502.0 3.0 3.0 1.0
0.04207242399705742 3506.0 0.0 3.0 1.0
0.04097567782859382 3661.0 0.0 3.0 1.0
0.04097567782859382 4008.0 0.0 3.0 1.0
0.006520862061172956 7506.0 0.0 3.0 1.0
0.0005037220448430745 7962.0 3.0 3.0 1.0
-0.0002394142124496658 8114.0 0.0 3.0 1.0
-0.010161941717344795 9538.0 3.0 3.0 1.0
0.020451052374908327 9648.0 2.0 3.0 1.0
-0.0002394142124496658 9997.0 0.0 3.0 1.0
0.04207242399705742 10268.0 2.0 3.0 1.0
0.04207242399705742 11096.0 0.0 3.0 1.0
0.04159104923857075 11580.0 2.0 3.0 1.0
0.006520862061172956 12363.0 0.0 3.0 1.0
0.006520862061172956 14542.0 2.0 3.0 1.0
0.0440490394845912 17498.0 0.0 3.0 1.0
0.014096982087095686 18336.0 0.0 3.0 1.0
0.006520862061172956 18469.0 2.0 3.0 1.0
0.006520862061172956 21146.0 0.0 3.0 1.0
0.04159104923857075 21150.0 3.0 3.0 1.0
0.0005037220448430745 21321.0 3.0 3.0 1.0
0.014096982087095686 21899.0 0.0 3.0 1.0
0.020451052374908327 23711.0 2.0 3.0 1.0
0.009132605673394415 23916.0 0.0 3.0 1.0
0.03809764889709226 24293.0 0.0 3.0 1.0
0.010239557351271085 27765.0 0.0 3.0 1.0
0.0005037220448430745 27914.0 3.0 3.0 1.0
0.010239557351271085 28282.0 0.0 3.0 1.0
0.020451052374908327 29387.0 2.0 3.0 1.0
0.009132605673394415 30833.0 2.0 3.0 1.0
0.047322375015365764 31160.0 3.0 3.0 1.0
0.005084624655244309 32418.0 3.0 1.0 1.0
0.010239557351271085 33033.0 0.0 3.0 1.0
0.010239557351271085 33115.0 0.0 3.0 1.0
0.010239557351271085 33216.0 0.0 3.0 1.0
0.047322375015365764 34966.0 0.0 3.0 1.0
0.007725855546704729 35400.0 0.0 3.0 1.0
0.007725855546704729 37637.0 0.0 3.0 1.0
0.007725855546704729 38259.0 0.0 3.0 1.0
0.011900573872755497 38887.0 0.0 3.0 1.0
0.047322375015365764 40072.0 0.0 3.0 1.0
0.007725855546704729 40262.0 0.0 3.0 1.0
0.011900573872755497 41650.0 0.0 3.0 1.0
0.009671846056591034 42114.0 0.0 3.0 1.0
0.009368659096954252 42353.0 3.0 3.0 1.0
0.009038520133543702 43242.0 0.0 3.0 1.0
0.020451052374908327 43478.0 2.0 3.0 1.0
0.005084624655244309 43596.0 3.0 3.0 1.0
0.019086770213561352 46790.0 0.0 3.0 1.0
0.019086770213561352 48982.0 0.0 3.0 1.0
0.0004540266036562455 52369.0 0.0 3.0 1.0
0.020451052374908327 54289.0 2.0 3.0 1.0
-0.005113486944004332 54612.0 3.0 3.0 1.0
0.001067287096230687 55643.0 3.0 3.0 1.0
0.001067287096230687 56519.0 0.0 3.0 1.0
0.012146458730597724 57394.0 3.0 3.0 1.0
0.001067287096230687 57449.0 2.0 3.0 1.0
0.022332660672387435 58971.0 2.0 3.0 1.0
0.0017291246702834928 59320.0 0.0 3.0 1.0
0.013603693238792283 59787.0 3.0 3.0 1.0
0.03958869099314008 60911.0 0.0 3.0 1.0
0.0018561369706090504 61661.0 0.0 3.0 1.0
0.04486071786035527 63871.0 2.0 3.0 1.0
0.0017291246702834928 64110.0 0.0 3.0 1.0
0.022332660672387435 65014.0 2.0 3.0 1.0
0.0 65461.0 0.0 3.0 1.0
0.0017291246702834928 65669.0 0.0 3.0 1.0
0.0 66412.0 0.0 3.0 1.0
0.0 66642.0 0.0 3.0 1.0
0.0 68405.0 0.0 3.0 1.0
0.0 68818.0 0.0 3.0 1.0
-0.011520278871642513 71327.0 3.0 3.0 1.0
0.0 72990.0 0.0 3.0 1.0
0.03819206870864235 73876.0 3.0 3.0 1.0
0.04800604384748236 74420.0 2.0 3.0 1.0
0.0 76218.0 0.0 3.0 1.0
0.003199401965868036 76641.0 2.0 3.0 1.0
0.0 77673.0 0.0 3.0 1.0
0.0 77790.0 0.0 3.0 1.0
0.04419010039515322 77817.0 3.0 3.0 1.0
0.04419010039515322 77939.0 3.0 3.0 1.0
-0.002915513749900179 80826.0 4.0 3.0 1.0
0.006198006596305714 82356.0 0.0 3.0 1.0
-0.021270474098045625 83585.0 4.0 3.0 1.0
0.0 85655.0 0.0 3.0 1.0
0.0 86498.0 0.0 3.0 1.0
0.051332192488320647 87081.0 2.0 3.0 1.0
0.012827282160596662 87209.0 0.0 3.0 1.0
0.0 88601.0 0.0 3.0 1.0
0.0 88916.0 0.0 3.0 1.0
0.0 89947.0 0.0 2.0 1.0
0.03627803759047993 90827.0 3.0 3.0 1.0
0.0 92074.0 0.0 3.0 1.0
0.012827282160596662 93650.0 2.0 3.0 1.0
0.0 96000.0 0.0 3.0 1.0
0.0 96765.0 0.0 3.0 1.0
0.002312939174187402 98587.0 3.0 3.0 1.0
0.007161808609828979 101984.0 3.0 3.0 1.0
0.0 102245.0 0.0 3.0 1.0
0.0 102559.0 0.0 3.0 1.0
0.0 102964.0 0.0 3.0 1.0
0.0035953324817734403 103109.0 0.0 3.0 1.0
-0.0007318071614592197 104396.0 3.0 3.0 1.0
0.0005585234932994169 104561.0 0.0 3.0 1.0
0.0 105041.0 4.0 3.0 1.0
-0.00018054357438246468 106200.0 3.0 3.0 1.0
0.005483682951393125 106775.0 0.0 3.0 1.0
-0.04132447438277931 107344.0 5.0 3.0 1.0
0.0 108434.0 0.0 3.0 1.0
0.0004437762078678251 108803.0 0.0 3.0 1.0
0.008352660543472435 109062.0 0.0 3.0 1.0
0.0017291246702834928 110057.0 0.0 3.0 1.0
0.002439753310455707 110546.0 0.0 3.0 1.0
0.028779339427158886 112916.0 2.0 3.0 1.0
0.029996648990306962 113408.0 3.0 3.0 1.0
0.0017291246702834928 113748.0 0.0 3.0 1.0
-0.00905484843986009 114095.0 4.0 3.0 1.0
0.0017291246702834928 114668.0 0.0 3.0 1.0
0.0017291246702834928 115326.0 0.0 3.0 1.0
0.0017291246702834928 115671.0 0.0 3.0 1.0
0.0014766758911972967 116183.0 3.0 3.0 1.0
0.0003435515854621079 117530.0 0.0 3.0 1.0
0.0021607535431614824 118905.0 4.0 3.0 1.0
0.0 120766.0 2.0 3.0 1.0
0.0003435515854621079 121798.0 0.0 3.0 1.0
0.0020565455917230272 123074.0 2.0 3.0 1.0
0.0003435515854621079 123081.0 0.0 3.0 1.0
0.029996648990306962 124129.0 3.0 3.0 1.0
0.02114778265758585 125299.0 3.0 3.0 1.0
0.0003435515854621079 127226.0 2.0 3.0 1.0
0.0003435515854621079 127873.0 0.0 3.0 1.0
0.0003435515854621079 128293.0 0.0 3.0 1.0
0.0003435515854621079 128693.0 0.0 3.0 1.0
0.021126892825730596 129314.0 5.0 3.0 1.0
-0.01690322779083034 129365.0 4.0 3.0 1.0
0.008488058216499995 130971.0 3.0 3.0 1.0
0.0003435515854621079 132821.0 0.0 3.0 1.0
0.0003435515854621079 134462.0 0.0 3.0 1.0
0.0003435515854621079 137094.0 0.0 3.0 1.0
0.028779339427158886 137935.0 2.0 3.0 1.0
0.0003435515854621079 138692.0 0.0 3.0 1.0
0.0003435515854621079 139333.0 0.0 3.0 1.0
0.0003435515854621079 142620.0 0.0 3.0 1.0
0.035895918182806096 144693.0 3.0 2.0 1.0
0.0003435515854621079 144886.0 0.0 3.0 1.0
0.0020565455917230272 145200.0 2.0 3.0 1.0
0.0003435515854621079 145640.0 0.0 3.0 1.0
-0.017294501005536225 148924.0 4.0 3.0 1.0
-0.017294501005536225 149831.0 3.0 3.0 1.0
0.0003435515854621079 151440.0 0.0 3.0 1.0
0.009072543709853817 151483.0 3.0 3.0 1.0
0.0020565455917230272 152491.0 2.0 3.0 1.0
0.028779339427158886 154459.0 2.0 3.0 1.0
0.0003435515854621079 155147.0 0.0 3.0 1.0
0.001487157746561685 156029.0 2.0 3.0 1.0
-0.016343235548960437 157593.0 4.0 3.0 1.0
0.001487157746561685 159322.0 2.0 3.0 1.0
0.0003435515854621079 162038.0 0.0 3.0 1.0
0.00133126750261522 162454.0 0.0 3.0 1.0
0.028779339427158886 162513.0 2.0 3.0 1.0
0.0004437762078678251 162755.0 2.0 3.0 1.0
0.001487157746561685 163681.0 3.0 3.0 1.0
0.0032564886305790383 163692.0 2.0 3.0 1.0
0.029996648990306962 166561.0 3.0 3.0 1.0
0.00133126750261522 166804.0 0.0 3.0 1.0
0.02114778265758585 167255.0 3.0 3.0 1.0
0.00133126750261522 167486.0 0.0 1.0 1.0
0.00133126750261522 168620.0 0.0 3.0 1.0
0.00133126750261522 169239.0 0.0 3.0 1.0
0.00133126750261522 170149.0 0.0 3.0 1.0
0.028779339427158886 175034.0 2.0 3.0 1.0
0.0004437762078678251 175369.0 2.0 3.0 1.0
0.0 176461.0 3.0 3.0 1.0
0.00133126750261522 182539.0 0.0 3.0 1.0
0.00133126750261522 182675.0 0.0 3.0 1.0
0.00133126750261522 183249.0 0.0 3.0 1.0
0.00133126750261522 185544.0 0.0 3.0 1.0
-0.006638643270283191 186233.0 4.0 3.0 1.0
-0.024494377906403318 188158.0 3.0 3.0 1.0
0.00133126750261522 189027.0 0.0 3.0 1.0
0.001487157746561685 190505.0 3.0 3.0 1.0
0.028779339427158886 190509.0 2.0 3.0 1.0
0.012481841624225845 196377.0 3.0 3.0 1.0
0.003650870504287935 198294.0 0.0 3.0 1.0
-0.00011593883609868454 198365.0 3.0 3.0 1.0
0.003650870504287935 198783.0 0.0 3.0 1.0
0.012481841624225845 205184.0 3.0 3.0 1.0
-0.016343235548960437 206286.0 4.0 3.0 1.0
0.003650870504287935 206738.0 0.0 3.0 1.0
-0.0014958847187213128 208665.0 3.0 3.0 1.0
0.003650870504287935 210421.0 0.0 3.0 1.0
-0.015075596003740574 210599.0 5.0 3.0 1.0
0.003650870504287935 211771.0 0.0 3.0 1.0
-0.0014958847187213128 212435.0 2.0 3.0 1.0
-0.01853699916122718 212933.0 3.0 3.0 1.0
0.003650870504287935 213521.0 0.0 3.0 1.0
0.003650870504287935 214432.0 0.0 2.0 1.0
0.00548466051491529 214814.0 0.0 2.0 1.0
