pbs position pO mt rep
0.0030254433018314076 1408.0 3.0 3.0 1.0
0.0010046637147200857 1516.0 0.0 3.0 1.0
0.0010046637147200857 3601.0 0.0 3.0 1.0
0.0030254433018314076 3772.0 3.0 3.0 1.0
0.0 4873.0 2.0 3.0 1.0
0.0 5052.0 4.0 3.0 1.0
0.004742819133415014 6539.0 0.0 3.0 1.0
0.0010046637147200857 7006.0 0.0 3.0 1.0
0.0010046637147200857 7462.0 0.0 3.0 1.0
0.004166117954386678 7759.0 2.0 3.0 1.0
0.012015225946193992 7905.0 2.0 3.0 1.0
-0.0031255958882690357 10266.0 2.0 3.0 1.0
-0.011573263262367812 12036.0 2.0 3.0 1.0
0.0 14149.0 0.0 3.0 1.0
0.0010054201055661274 14423.0 0.0 3.0 1.0
0.0010054201055661274 15394.0 0.0 3.0 1.0
0.004742819133415014 17108.0 2.0 3.0 1.0
-0.05661925732330987 17623.0 3.0 3.0 1.0
-0.011897011751460768 17695.0 2.0 3.0 1.0
-0.0019276313609051104 18250.0 3.0 3.0 1.0
0.0010054201055661274 18351.0 0.0 3.0 1.0
0.0 18487.0 0.0 3.0 1.0
0.0 19285.0 0.0 3.0 1.0
0.0 21549.0 0.0 3.0 1.0
0.0 22659.0 2.0 3.0 1.0
-0.006966169737887745 23283.0 2.0 3.0 1.0
0.0 23369.0 3.0 3.0 1.0
-0.014345277197939418 23944.0 2.0 3.0 1.0
0.0 24164.0 3.0 3.0 1.0
0.0010046637147200857 24944.0 0.0 3.0 1.0
0.029103865370382433 26202.0 3.0 3.0 1.0
0.0010046637147200857 26441.0 0.0 3.0 1.0
0.0 27105.0 0.0 3.0 1.0
0.004742819133415014 31240.0 2.0 3.0 1.0
0.0010603184927917358 31582.0 3.0 3.0 1.0
-0.017194362440480473 32438.0 3.0 2.0 1.0
0.004742819133415014 35291.0 2.0 3.0 1.0
-0.009199749211790311 35344.0 0.0 3.0 1.0
0.0 37020.0 0.0 3.0 1.0
-0.014725500207393601 37410.0 2.0 3.0 1.0
0.0 38271.0 4.0 3.0 1.0
0.004742819133415014 41076.0 2.0 3.0 1.0
-0.024578777749969277 43109.0 3.0 3.0 1.0
0.01323861756255941 43905.0 2.0 3.0 1.0
0.0 45124.0 0.0 3.0 1.0
0.0 46447.0 2.0 3.0 1.0
0.012820380368306464 46742.0 3.0 3.0 1.0
0.0 47317.0 2.0 3.0 1.0
0.002711311049709674 48100.0 2.0 3.0 1.0
0.0 50785.0 0.0 3.0 1.0
0.0 51013.0 0.0 3.0 1.0
0.0 51808.0 0.0 3.0 1.0
0.002711311049709674 54750.0 2.0 3.0 1.0
0.0 55212.0 0.0 3.0 1.0
0.0 56535.0 0.0 3.0 1.0
0.005847574444455145 57256.0 2.0 3.0 1.0
-0.01644913129995415 57584.0 3.0 3.0 1.0
-0.03652943119736038 58187.0 3.0 3.0 1.0
0.0 59368.0 0.0 3.0 1.0
0.0 59529.0 2.0 3.0 1.0
0.0 61115.0 0.0 3.0 1.0
0.04320191637538674 61132.0 3.0 3.0 1.0
0.0 61374.0 0.0 3.0 1.0
0.00487610795111408 61728.0 0.0 3.0 1.0
0.0 61730.0 0.0 3.0 1.0
0.012820380368306464 61787.0 3.0 3.0 1.0
0.0 62509.0 0.0 3.0 1.0
0.0 62961.0 0.0 3.0 1.0
0.0031814033036124097 63277.0 3.0 3.0 1.0
0.012820380368306464 64048.0 3.0 3.0 1.0
0.0 65492.0 0.0 3.0 1.0
0.0 65506.0 0.0 3.0 1.0
0.0 65929.0 0.0 3.0 1.0
-0.010888189232171334 66981.0 2.0 3.0 1.0
0.0 67081.0 2.0 3.0 1.0
0.0 67943.0 0.0 3.0 1.0
-0.010888189232171334 68257.0 0.0 3.0 1.0
-0.011055632724930667 68428.0 0.0 3.0 1.0
-0.010888189232171334 68557.0 0.0 3.0 1.0
-0.014739573468663905 68755.0 2.0 3.0 1.0
-0.0070124517312207535 68891.0 0.0 3.0 1.0
0.0 69381.0 3.0 3.0 1.0
-0.011055632724930667 69433.0 0.0 3.0 1.0
0.0 70671.0 0.0 3.0 1.0
0.0 71867.0 0.0 3.0 1.0
0.0014942973180570205 72105.0 3.0 3.0 1.0
-0.014739573468663905 72178.0 3.0 3.0 1.0
0.0014942973180570205 73010.0 2.0 3.0 1.0
0.0 73338.0 0.0 3.0 1.0
-0.012314379379187048 74438.0 3.0 3.0 1.0
0.005847574444455145 74475.0 0.0 3.0 1.0
0.0 75004.0 0.0 3.0 1.0
-0.007035183279224054 75223.0 2.0 3.0 1.0
0.0 75324.0 0.0 3.0 1.0
0.005847574444455145 75442.0 2.0 3.0 1.0
0.01227739797004114 75864.0 2.0 3.0 1.0
-0.007035183279224054 76773.0 0.0 3.0 1.0
0.0 76832.0 0.0 3.0 1.0
0.0 77073.0 0.0 3.0 1.0
0.0014942973180570205 78010.0 3.0 3.0 1.0
0.0 78183.0 0.0 3.0 1.0
0.0 78464.0 0.0 3.0 1.0
0.0014942973180570205 78872.0 2.0 3.0 1.0
0.0014942973180570205 79006.0 2.0 3.0 1.0
0.0 79392.0 0.0 3.0 1.0
0.0 79484.0 0.0 3.0 1.0
0.0028953380687489053 79919.0 2.0 3.0 1.0
0.0 80280.0 0.0 3.0 1.0
0.012820380368306464 80539.0 3.0 3.0 1.0
0.0 80742.0 0.0 3.0 1.0
0.0014942973180570205 81285.0 3.0 3.0 1.0
0.0014942973180570205 82554.0 3.0 3.0 1.0
0.0 82815.0 0.0 3.0 1.0
0.0028953380687489053 83460.0 0.0 3.0 1.0
-0.008552352095561294 83908.0 2.0 3.0 1.0
0.004755331434412386 84144.0 0.0 3.0 1.0
0.004755331434412386 84194.0 0.0 3.0 1.0
0.01227739797004114 84525.0 2.0 3.0 1.0
0.012015225946193992 84989.0 0.0 3.0 1.0
0.004755331434412386 85075.0 0.0 3.0 1.0
-0.007035183279224054 86535.0 2.0 3.0 1.0
0.0028953380687489053 86899.0 0.0 1.0 1.0
0.0496501920188598 87970.0 0.0 3.0 1.0
0.09741964608056781 89070.0 0.0 3.0 1.0
0.09741964608056781 89131.0 0.0 3.0 1.0
-0.005329864405602009 89295.0 2.0 3.0 1.0
0.09741964608056781 89551.0 0.0 3.0 1.0
0.09741964608056781 89567.0 0.0 3.0 1.0
0.09741964608056781 90521.0 0.0 3.0 1.0
0.0031814033036124097 92631.0 3.0 3.0 1.0
0.06961388027916048 92643.0 0.0 3.0 1.0
0.09741964608056781 92661.0 0.0 3.0 1.0
0.03510882123827756 93235.0 2.0 3.0 1.0
0.09741964608056781 93410.0 0.0 3.0 1.0
0.017249382721105527 96684.0 3.0 3.0 1.0
0.10702292599697139 97090.0 0.0 3.0 1.0
0.06961388027916048 98230.0 0.0 3.0 1.0
0.023106834989246927 98912.0 0.0 3.0 1.0
0.03489448049165492 99589.0 0.0 3.0 1.0
0.0 99657.0 0.0 3.0 1.0
0.039998027931010705 101321.0 2.0 3.0 1.0
0.026353267623548667 102257.0 0.0 3.0 1.0
0.03489448049165492 102259.0 0.0 3.0 1.0
0.026353267623548667 102372.0 0.0 3.0 1.0
0.03489448049165492 102464.0 2.0 3.0 1.0
0.026353267623548667 103616.0 0.0 2.0 1.0
0.04320191637538674 104658.0 3.0 3.0 1.0
0.027891520435393356 105055.0 0.0 3.0 1.0
0.008534682627834564 105374.0 0.0 3.0 1.0
0.0014942973180570205 106034.0 3.0 3.0 1.0
0.029941838291006103 106095.0 3.0 3.0 1.0
0.06961388027916048 106534.0 0.0 3.0 1.0
0.027891520435393356 106773.0 0.0 3.0 1.0
0.0 106805.0 0.0 3.0 1.0
0.0028953380687489053 107846.0 2.0 3.0 1.0
-0.000740267752812428 108157.0 3.0 3.0 1.0
0.027891520435393356 108616.0 0.0 3.0 1.0
0.12630226111583504 108658.0 0.0 3.0 1.0
0.0 109733.0 0.0 3.0 1.0
0.0 110013.0 0.0 3.0 1.0
0.03489448049165492 110780.0 0.0 3.0 1.0
0.03779033997338268 110816.0 0.0 3.0 1.0
0.03489448049165492 111082.0 0.0 3.0 1.0
0.03489448049165492 111628.0 0.0 3.0 1.0
0.07318501627846419 112638.0 0.0 3.0 1.0
0.032836343065136914 113832.0 0.0 3.0 1.0
0.032836343065136914 113861.0 0.0 3.0 1.0
0.039998027931010705 114157.0 3.0 3.0 1.0
0.0 115300.0 3.0 3.0 1.0
0.0 115697.0 0.0 3.0 1.0
0.026198147535111543 115705.0 0.0 3.0 1.0
0.010540751972256327 116077.0 0.0 3.0 1.0
0.026198147535111543 116344.0 0.0 3.0 1.0
0.026198147535111543 117205.0 0.0 3.0 1.0
0.026198147535111543 118661.0 0.0 3.0 1.0
0.026198147535111543 119360.0 0.0 3.0 1.0
0.0060326447890610094 119671.0 0.0 3.0 1.0
0.026198147535111543 119855.0 0.0 3.0 1.0
0.026198147535111543 120468.0 0.0 3.0 1.0
0.023909263925670863 120714.0 0.0 3.0 1.0
0.023909263925670863 121003.0 0.0 2.0 1.0
0.023909263925670863 121191.0 0.0 3.0 1.0
0.023909263925670863 121275.0 0.0 2.0 1.0
0.07558723527211986 121550.0 2.0 3.0 1.0
0.023909263925670863 121936.0 0.0 3.0 1.0
0.023909263925670863 121950.0 0.0 3.0 1.0
0.0 122063.0 0.0 3.0 1.0
 123666.0 0.0 3.0 1.0
 123669.0 0.0 3.0 1.0
 124659.0 0.0 3.0 1.0
-0.03837967185767098 126610.0 4.0 3.0 1.0
-0.0035539852740396893 126712.0 3.0 3.0 1.0
0.10039931261963068 130242.0 3.0 1.0 1.0
0.0 130637.0 2.0 3.0 1.0
-0.04773413666049792 132697.0 2.0 3.0 1.0
0.0 133253.0 0.0 3.0 1.0
 133547.0 0.0 3.0 1.0
0.0 137863.0 0.0 3.0 1.0
 138500.0 0.0 3.0 1.0
 138584.0 0.0 3.0 1.0
-0.041345368853233824 138683.0 3.0 3.0 1.0
0.0 138972.0 3.0 3.0 1.0
0.0 139796.0 0.0 3.0 1.0
0.0 141681.0 3.0 3.0 1.0
-0.04773044652572423 142877.0 0.0 3.0 1.0
-0.0008274786036838182 143124.0 2.0 3.0 1.0
0.0 143182.0 2.0 3.0 1.0
-0.061670979997726035 145146.0 0.0 3.0 1.0
-0.061670979997726035 145557.0 0.0 1.0 1.0
-0.061670979997726035 145797.0 0.0 3.0 1.0
-0.001168850679270971 147825.0 2.0 3.0 1.0
-0.04592109125059868 148224.0 0.0 3.0 1.0
0.005483394968306194 152669.0 2.0 3.0 1.0
0.005483394968306194 152752.0 3.0 3.0 1.0
-0.0028862040726343125 153622.0 3.0 3.0 1.0
0.0 154556.0 0.0 3.0 1.0
-0.0380200711932089 154856.0 2.0 1.0 1.0
-0.051511076399889645 155724.0 0.0 3.0 1.0
0.005483394968306194 155848.0 2.0 3.0 1.0
0.005483394968306194 158129.0 0.0 3.0 1.0
-0.018521502107398516 163080.0 2.0 3.0 1.0
0.005483394968306194 163309.0 0.0 3.0 1.0
