pbs position pO mt rep
0.16394239185987242 12.0 0.0 3.0 1.0
0.16394239185987242 520.0 0.0 3.0 1.0
0.006232694614583193 1825.0 0.0 3.0 1.0
0.16394239185987242 2773.0 0.0 3.0 1.0
0.11199269910674313 3000.0 0.0 3.0 1.0
0.006232694614583193 3316.0 0.0 3.0 1.0
0.006232694614583193 3578.0 0.0 3.0 1.0
0.16394239185987242 3743.0 0.0 3.0 1.0
0.006232694614583193 3906.0 0.0 3.0 1.0
0.16394239185987242 3947.0 0.0 3.0 1.0
0.16394239185987242 3963.0 0.0 3.0 1.0
0.16394239185987242 4582.0 0.0 3.0 1.0
0.14911724302474727 4635.0 0.0 3.0 1.0
0.15468197066383965 5078.0 0.0 3.0 1.0
0.0 6278.0 0.0 3.0 1.0
0.15468197066383965 6564.0 0.0 3.0 1.0
0.0 6817.0 0.0 3.0 1.0
0.15468197066383965 6846.0 0.0 3.0 1.0
-0.009571724630794119 7300.0 5.0 3.0 1.0
0.27314328220160794 9570.0 0.0 3.0 1.0
0.27314328220160794 10195.0 0.0 3.0 1.0
0.27314328220160794 10522.0 0.0 3.0 1.0
0.27314328220160794 10754.0 0.0 3.0 1.0
0.00555168821293894 11653.0 4.0 3.0 1.0
0.27314328220160794 11713.0 0.0 3.0 1.0
0.27314328220160794 11995.0 0.0 3.0 1.0
-0.016160917205288478 12140.0 5.0 3.0 1.0
0.27314328220160794 12149.0 0.0 3.0 1.0
0.007358468080697183 13176.0 4.0 3.0 1.0
-0.015193079544926592 13302.0 4.0 3.0 1.0
0.0 13377.0 0.0 3.0 1.0
0.2794259999403466 14652.0 0.0 3.0 1.0
0.2794259999403466 15061.0 0.0 3.0 1.0
0.2794259999403466 15083.0 0.0 3.0 1.0
0.2794259999403466 15483.0 0.0 3.0 1.0
0.2794259999403466 15960.0 0.0 3.0 1.0
0.00555168821293894 16096.0 4.0 3.0 1.0
0.2794259999403466 16509.0 0.0 3.0 1.0
0.09958419662074666 16645.0 4.0 3.0 1.0
0.11147153547427126 17054.0 4.0 3.0 1.0
0.2794259999403466 17288.0 0.0 3.0 1.0
0.0 17346.0 0.0 3.0 1.0
0.0026246059271458795 17371.0 7.0 3.0 1.0
0.10216115035815981 17490.0 4.0 3.0 1.0
0.2794259999403466 17577.0 0.0 3.0 1.0
0.2794259999403466 17793.0 0.0 3.0 1.0
0.22402410268568249 17799.0 0.0 3.0 1.0
0.0 18241.0 0.0 3.0 1.0
