pbs position pO mt rep
-0.0008779229907763947 123.0 0.0 3.0 1.0
-0.0022477585394321616 595.0 1.0 3.0 1.0
-0.015378576697658268 834.0 3.0 3.0 1.0
0.005413044964508009 1249.0 2.0 3.0 1.0
-0.11810156441034264 1839.0 2.0 3.0 1.0
0.005436129280013212 2157.0 2.0 3.0 1.0
-0.05064186861899576 2999.0 3.0 3.0 1.0
-0.0008779229907763947 3771.0 0.0 3.0 1.0
-0.0022477585394321616 4166.0 1.0 3.0 1.0
-0.11810156441034264 5648.0 0.0 3.0 1.0
-0.0008779229907763947 5900.0 0.0 3.0 1.0
-0.0008779229907763947 5928.0 0.0 3.0 1.0
-0.015707403838553992 5962.0 3.0 3.0 1.0
-0.06251230888622385 7304.0 0.0 3.0 1.0
-0.004910806451609889 7601.0 2.0 3.0 1.0
-0.0008779229907763947 7794.0 0.0 3.0 1.0
-0.0022477585394321616 8109.0 1.0 3.0 1.0
-0.0008779229907763947 8136.0 0.0 3.0 1.0
0.005436129280013212 8474.0 0.0 3.0 1.0
-0.007579599307187918 8659.0 4.0 3.0 1.0
-0.0022477585394321616 9069.0 0.0 3.0 1.0
-0.0008779229907763947 9406.0 0.0 3.0 1.0
0.005413044964508009 10306.0 2.0 3.0 1.0
-0.11810156441034264 10799.0 2.0 3.0 1.0
-0.020682758509014895 10915.0 2.0 3.0 1.0
-0.0008779229907763947 10964.0 0.0 3.0 1.0
-0.11810156441034264 11082.0 0.0 3.0 1.0
0.0 11288.0 3.0 3.0 1.0
-0.0008779229907763947 11545.0 0.0 3.0 1.0
0.005413044964508009 12036.0 2.0 3.0 1.0
-0.0008779229907763947 12066.0 0.0 3.0 1.0
-0.0004824509478588792 12177.0 2.0 3.0 1.0
-0.0004824509478588792 12401.0 2.0 3.0 1.0
-0.0008779229907763947 12595.0 0.0 3.0 1.0
-0.0008779229907763947 12938.0 2.0 3.0 1.0
-0.0022477585394321616 13101.0 1.0 3.0 1.0
-0.015378576697658268 13135.0 2.0 3.0 1.0
-0.0008779229907763947 13332.0 0.0 3.0 1.0
-0.0008779229907763947 13588.0 0.0 3.0 1.0
-0.0004824509478588792 14118.0 2.0 3.0 1.0
-0.0008457235388632037 14119.0 0.0 3.0 1.0
-0.0008779229907763947 14657.0 0.0 3.0 1.0
-0.0008779229907763947 14785.0 0.0 3.0 1.0
-0.0008779229907763947 15970.0 0.0 3.0 1.0
-0.0022477585394321616 16897.0 0.0 3.0 1.0
-0.0008779229907763947 17671.0 0.0 3.0 1.0
-0.0008779229907763947 18124.0 0.0 3.0 1.0
-0.0008779229907763947 18576.0 0.0 3.0 1.0
-0.020682758509014895 19536.0 2.0 3.0 1.0
-0.0008779229907763947 20747.0 0.0 3.0 1.0
-0.0008779229907763947 21044.0 0.0 3.0 1.0
-0.0008779229907763947 22549.0 0.0 3.0 1.0
-0.0008779229907763947 22698.0 0.0 3.0 1.0
-0.0008779229907763947 23088.0 0.0 3.0 1.0
-0.038009342111058136 23374.0 2.0 3.0 1.0
-0.0008779229907763947 23658.0 0.0 3.0 1.0
-0.0008779229907763947 23719.0 0.0 3.0 1.0
-0.0008779229907763947 23720.0 0.0 3.0 1.0
-0.0008779229907763947 24388.0 0.0 3.0 1.0
-0.0008779229907763947 24468.0 0.0 3.0 1.0
-0.0008457235388632037 25254.0 0.0 3.0 1.0
-0.11810156441034264 25265.0 2.0 3.0 1.0
-0.12758637535535172 26002.0 3.0 3.0 1.0
-0.0022477585394321616 26564.0 1.0 3.0 1.0
0.015809459000874937 26797.0 0.0 3.0 1.0
-0.0008779229907763947 28210.0 0.0 3.0 1.0
-0.0008779229907763947 28428.0 0.0 3.0 1.0
0.006331549090835529 29827.0 0.0 3.0 1.0
-0.004955550875792385 29967.0 4.0 3.0 1.0
-0.0008779229907763947 31140.0 2.0 3.0 1.0
-0.0008779229907763947 31737.0 0.0 3.0 1.0
-0.0008779229907763947 32241.0 0.0 3.0 1.0
-0.0008779229907763947 33109.0 0.0 3.0 1.0
-0.0008779229907763947 33491.0 0.0 3.0 1.0
-0.0008779229907763947 33784.0 0.0 3.0 1.0
-0.0008779229907763947 34589.0 0.0 3.0 1.0
-0.0022477585394321616 34714.0 1.0 3.0 1.0
-0.044942051752213844 35002.0 2.0 3.0 1.0
0.020180874998168202 35099.0 0.0 3.0 1.0
-0.0008457235388632037 35378.0 0.0 3.0 1.0
-0.0008779229907763947 35499.0 0.0 1.0 1.0
-0.0008779229907763947 35952.0 3.0 3.0 1.0
-0.0008457235388632037 36007.0 0.0 3.0 1.0
0.020180874998168202 36013.0 0.0 3.0 1.0
-0.0008779229907763947 36154.0 0.0 3.0 1.0
0.001591174036438183 36547.0 0.0 3.0 1.0
0.001591174036438183 36950.0 0.0 3.0 1.0
-0.045739833814152975 37040.0 2.0 3.0 1.0
0.001591174036438183 37892.0 0.0 3.0 1.0
0.001591174036438183 38276.0 0.0 3.0 1.0
0.005413044964508009 39506.0 2.0 3.0 1.0
0.007746896012574674 39594.0 2.0 3.0 1.0
0.001591174036438183 39931.0 0.0 3.0 1.0
-0.013848503318811965 40240.0 4.0 3.0 1.0
-0.12736242737193504 41220.0 2.0 3.0 1.0
0.03980311903661883 42003.0 0.0 3.0 1.0
0.005413044964508009 42876.0 2.0 3.0 1.0
 44704.0 0.0 3.0 1.0
0.005413044964508009 44751.0 2.0 3.0 1.0
0.005413044964508009 45012.0 2.0 3.0 1.0
 45367.0 0.0 3.0 1.0
 45447.0 0.0 3.0 1.0
 46345.0 0.0 3.0 1.0
-0.009057980751758905 47358.0 2.0 3.0 1.0
 47765.0 0.0 3.0 1.0
0.018062269135881916 48410.0 0.0 3.0 1.0
 49363.0 0.0 3.0 1.0
0.02402384117684506 49986.0 0.0 3.0 1.0
0.018062269135881916 50513.0 0.0 3.0 1.0
0.018062269135881916 50669.0 0.0 3.0 1.0
0.018062269135881916 50777.0 0.0 3.0 1.0
 51019.0 0.0 3.0 1.0
-0.16184249923634453 52713.0 2.0 3.0 1.0
0.005436129280013212 53005.0 2.0 3.0 1.0
0.007746896012574674 53398.0 2.0 3.0 1.0
-0.1385123438434408 58382.0 2.0 3.0 1.0
0.006476856135299339 59974.0 3.0 3.0 1.0
0.0419006472292308 60759.0 0.0 3.0 1.0
-0.05641225266226829 62171.0 2.0 3.0 1.0
0.0419006472292308 62676.0 0.0 3.0 1.0
0.0419006472292308 63091.0 0.0 3.0 1.0
-0.1385123438434408 64029.0 2.0 3.0 1.0
-0.009057980751758905 64345.0 3.0 3.0 1.0
0.043098719517553584 65142.0 0.0 3.0 1.0
0.043098719517553584 65801.0 0.0 3.0 1.0
-0.014566924350950406 65991.0 4.0 3.0 1.0
-0.1385123438434408 66890.0 2.0 3.0 1.0
0.03782489628345498 67821.0 0.0 3.0 1.0
-0.1385123438434408 68281.0 2.0 3.0 1.0
-0.11687044853177694 68391.0 0.0 3.0 1.0
-0.009057980751758905 69204.0 2.0 3.0 1.0
-0.010786615153696024 70109.0 0.0 1.0 1.0
-0.12846357374410344 72995.0 2.0 3.0 1.0
0.026541836781460895 73272.0 0.0 3.0 1.0
-0.004462422570214539 74599.0 0.0 3.0 1.0
-0.11687044853177694 74692.0 0.0 3.0 1.0
-0.015507504018583928 74966.0 2.0 3.0 1.0
-0.12344907326968618 76891.0 0.0 3.0 1.0
0.035324835440652826 78773.0 0.0 3.0 1.0
-0.059326834857779814 80607.0 2.0 3.0 1.0
-0.1385123438434408 82321.0 2.0 3.0 1.0
0.018992502176004226 82826.0 0.0 3.0 1.0
0.018992502176004226 82852.0 0.0 3.0 1.0
0.018992502176004226 85162.0 0.0 3.0 1.0
-0.009733801387802244 87545.0 3.0 3.0 1.0
-0.03513293923431239 87576.0 0.0 3.0 1.0
 87993.0 0.0 3.0 1.0
-0.13957113033182417 88484.0 2.0 3.0 1.0
-0.03513293923431239 88757.0 0.0 3.0 1.0
-0.13957113033182417 89597.0 3.0 3.0 1.0
-0.03669834952111453 90625.0 2.0 3.0 1.0
-0.05755004722578636 90661.0 0.0 3.0 1.0
-0.02496178414992682 92196.0 2.0 3.0 1.0
-0.04623997753254211 94070.0 0.0 3.0 1.0
-0.021101749384613604 95790.0 2.0 3.0 1.0
-0.04269242564198493 97555.0 2.0 3.0 1.0
-0.03669834952111453 98435.0 2.0 3.0 1.0
 98845.0 0.0 3.0 1.0
-0.007836211344444639 101345.0 2.0 3.0 1.0
-0.01387793683568489 105115.0 2.0 3.0 1.0
 106774.0 0.0 3.0 1.0
-0.01825597504768069 106907.0 2.0 3.0 1.0
-0.018222996612436676 107488.0 0.0 3.0 1.0
-0.00793903795396838 108519.0 2.0 3.0 1.0
0.026086902461078094 110480.0 0.0 3.0 1.0
-0.02508761958488251 110751.0 2.0 3.0 1.0
-0.03576108044658653 111944.0 0.0 3.0 1.0
-0.01931873150839871 114322.0 3.0 3.0 1.0
-0.007749670410381049 114386.0 0.0 3.0 1.0
-0.007749670410381049 114852.0 0.0 3.0 1.0
-0.007749670410381049 115050.0 0.0 3.0 1.0
-0.007749670410381049 115148.0 0.0 3.0 1.0
-0.007749670410381049 115313.0 0.0 3.0 1.0
-0.006502895961954438 115357.0 2.0 3.0 1.0
-0.007749670410381049 115436.0 0.0 3.0 1.0
-0.02802781948628892 116399.0 0.0 3.0 1.0
-0.013339381778619548 116947.0 2.0 3.0 1.0
-0.01931873150839871 117109.0 3.0 3.0 1.0
-0.007749670410381049 117447.0 0.0 3.0 1.0
-0.03576108044658653 117516.0 0.0 3.0 1.0
-0.17223984828955055 117767.0 2.0 3.0 1.0
-0.02802781948628892 118458.0 0.0 3.0 1.0
-0.007749670410381049 119655.0 0.0 3.0 1.0
-0.007749670410381049 119834.0 0.0 3.0 1.0
-0.007749670410381049 119943.0 0.0 3.0 1.0
-0.007749670410381049 120331.0 0.0 3.0 1.0
-0.024173579850225307 120483.0 3.0 3.0 1.0
-0.02802781948628892 120761.0 0.0 3.0 1.0
-0.008796888002160157 121952.0 2.0 3.0 1.0
-0.007749670410381049 122069.0 0.0 3.0 1.0
-0.03576108044658653 123148.0 0.0 3.0 1.0
-0.009804890506695231 123721.0 4.0 3.0 1.0
-0.007749670410381049 124195.0 0.0 3.0 1.0
-0.007749670410381049 124436.0 0.0 3.0 1.0
-0.006502895961954438 124780.0 2.0 3.0 1.0
-0.007749670410381049 125000.0 0.0 3.0 1.0
-0.0009165467472981529 125184.0 2.0 3.0 1.0
-0.007749670410381049 125787.0 0.0 3.0 1.0
-0.007749670410381049 126065.0 0.0 3.0 1.0
-0.03576108044658653 126630.0 0.0 3.0 1.0
-0.007749670410381049 127844.0 0.0 3.0 1.0
-0.007749670410381049 128434.0 0.0 3.0 1.0
-0.007749670410381049 128800.0 0.0 3.0 1.0
-0.007749670410381049 129461.0 0.0 3.0 1.0
-0.17223984828955055 130264.0 2.0 1.0 1.0
-0.005536636539499797 130328.0 2.0 1.0 1.0
-0.0028537756465279035 130803.0 0.0 3.0 1.0
-0.007749670410381049 131104.0 0.0 3.0 1.0
-0.007749670410381049 131386.0 0.0 3.0 1.0
-0.007749670410381049 131537.0 0.0 3.0 1.0
-0.007749670410381049 132189.0 0.0 3.0 1.0
-0.007749670410381049 132535.0 0.0 3.0 1.0
-0.007749670410381049 132929.0 0.0 3.0 1.0
-0.17223984828955055 133664.0 2.0 3.0 1.0
0.00284318503400804 134012.0 2.0 3.0 1.0
-0.007749670410381049 134659.0 0.0 3.0 1.0
-0.007749670410381049 134712.0 0.0 3.0 1.0
0.00284318503400804 134740.0 2.0 3.0 1.0
-0.01931873150839871 135081.0 2.0 3.0 1.0
-0.007749670410381049 135464.0 0.0 3.0 1.0
-0.0009165467472981529 135732.0 2.0 3.0 1.0
-0.007749670410381049 135742.0 0.0 3.0 1.0
-0.17223984828955055 136033.0 2.0 3.0 1.0
-0.005536636539499797 136253.0 2.0 3.0 1.0
-0.007749670410381049 136542.0 0.0 3.0 1.0
-0.007749670410381049 136886.0 0.0 3.0 1.0
-0.007749670410381049 137284.0 0.0 3.0 1.0
-0.007749670410381049 137844.0 0.0 3.0 1.0
-0.024173579850225307 138155.0 3.0 3.0 1.0
-0.01931873150839871 139174.0 2.0 3.0 1.0
-0.02802781948628892 139327.0 0.0 3.0 1.0
-0.007749670410381049 139390.0 0.0 3.0 1.0
-0.005536636539499797 139555.0 2.0 3.0 1.0
-0.02802781948628892 139637.0 0.0 3.0 1.0
-0.03576108044658653 140684.0 0.0 3.0 1.0
-0.02802781948628892 140943.0 0.0 3.0 1.0
-0.026265332946543457 141021.0 2.0 3.0 1.0
-0.02802781948628892 141230.0 0.0 1.0 1.0
-0.006502895961954438 141248.0 3.0 1.0 1.0
-0.019277563989036656 142164.0 2.0 3.0 1.0
-0.007749670410381049 142345.0 0.0 3.0 1.0
-0.005536636539499797 142361.0 2.0 3.0 1.0
